BTCUSDT,49998.5,0.01,61433102650200,0
BTCUSDT,49998.5,0.01,61433203373900,1
BTCUSDT,49998,0.01,61433319689800,1
BTCUSDT,49998.4,0.01,61433426168500,0
BTCUSDT,49997.9,0.01,61433535852800,1
BTCUSDT,49997.9,0.01,61433636040900,1
BTCUSDT,49998.1,0.01,61433736198700,1
BTCUSDT,49998.6,0.01,61433836517800,1
BTCUSDT,49998.9,0.01,61433952724600,1
BTCUSDT,49999.2,0.01,61434069072300,1
BTCUSDT,49999.3,0.01,61434176045200,0
BTCUSDT,49999.6,0.01,61434276279200,1
BTCUSDT,49999.7,0.01,61434385952600,1
BTCUSDT,49999.9,0.01,61434502366000,0
BTCUSDT,49999.7,0.01,61434619183300,0
BTCUSDT,49999.5,0.01,61434727624100,0
BTCUSDT,49999.7,0.01,61434835116600,0
BTCUSDT,49999.8,0.01,61434951446900,0
BTCUSDT,50000,0.01,61435058476800,0
BTCUSDT,49999.8,0.01,61435169715700,0
BTCUSDT,49999.9,0.01,61435275446000,0
BTCUSDT,50000.4,0.01,61435384541800,0
BTCUSDT,50000.3,0.01,61435501185600,1
BTCUSDT,50000.3,0.01,61435608687800,0
BTCUSDT,50000.4,0.01,61435718064500,1
BTCUSDT,50000.6,0.01,61435834626000,0
BTCUSDT,50000.4,0.01,61435950735200,1
BTCUSDT,50000.8,0.01,61436060704300,1
BTCUSDT,50000.5,0.01,61436169784600,1
BTCUSDT,50000.7,0.01,61436277662300,0
BTCUSDT,50000.6,0.01,61436387684300,1
BTCUSDT,50000.6,0.01,61436499324000,0
BTCUSDT,50000.4,0.01,61436607769000,0
BTCUSDT,50000,0.01,61436717960800,1
BTCUSDT,50000.3,0.01,61436826411700,0
BTCUSDT,50000.8,0.01,61436934472300,1
BTCUSDT,50000.8,0.01,61437042075500,0
BTCUSDT,50000.3,0.01,61437150913900,0
BTCUSDT,50000.4,0.01,61437260538100,1
BTCUSDT,50000.2,0.01,61437369611300,1
BTCUSDT,50000.4,0.01,61437479023300,0
BTCUSDT,50000.9,0.01,61437586822600,1
BTCUSDT,50001.4,0.01,61437695743500,0
BTCUSDT,50001.6,0.01,61437803299000,1
BTCUSDT,50001.8,0.01,61437911669000,1
BTCUSDT,50002,0.01,61438020826000,1
BTCUSDT,50002.4,0.01,61438121750700,1
BTCUSDT,50002.3,0.01,61438224394700,0
BTCUSDT,50002.2,0.01,61438333854700,1
BTCUSDT,50001.8,0.01,61438438622500,1
BTCUSDT,50001.6,0.01,61438549780700,1
BTCUSDT,50001.9,0.01,61438652760800,1
BTCUSDT,50001.7,0.01,61438755917100,1
BTCUSDT,50001.8,0.01,61438867298700,0
BTCUSDT,50002,0.01,61438967586000,0
BTCUSDT,50001.8,0.01,61439076345300,1
BTCUSDT,50001.6,0.01,61439179573300,0
BTCUSDT,50001.5,0.01,61439280943600,0
BTCUSDT,50001.4,0.01,61439384378000,1
BTCUSDT,50001.7,0.01,61439493541400,1
BTCUSDT,50002,0.01,61439600291800,1
BTCUSDT,50002.2,0.01,61439701823400,0
BTCUSDT,50002.1,0.01,61439804405800,0
BTCUSDT,50001.7,0.01,61439912648800,1
BTCUSDT,50001.6,0.01,61440015745300,1
BTCUSDT,50002.1,0.01,61440121402500,1
BTCUSDT,50001.9,0.01,61440224609600,0
BTCUSDT,50002.3,0.01,61440329656400,1
BTCUSDT,50002.1,0.01,61440433467700,1
BTCUSDT,50001.6,0.01,61440533959100,0
BTCUSDT,50001.4,0.01,61440637895300,0
BTCUSDT,50001.9,0.01,61440739696200,1
BTCUSDT,50001.7,0.01,61440840204800,1
BTCUSDT,50002.2,0.01,61440941713500,1
BTCUSDT,50001.7,0.01,61441047706400,0
BTCUSDT,50001.3,0.01,61441148696500,0
BTCUSDT,50001,0.01,61441251225600,1
BTCUSDT,50000.9,0.01,61441356167300,0
BTCUSDT,50000.6,0.01,61441459591500,0
BTCUSDT,50000.4,0.01,61441560007900,0
BTCUSDT,49999.9,0.01,61441661543100,0
BTCUSDT,49999.9,0.01,61441763899000,1
BTCUSDT,49999.6,0.01,61441864204400,0
BTCUSDT,49999.2,0.01,61441966358200,1
BTCUSDT,49999.1,0.01,61442069996700,1
BTCUSDT,49999.5,0.01,61442180139300,0
BTCUSDT,49999.9,0.01,61442288476500,1
BTCUSDT,49999.6,0.01,61442397541600,0
BTCUSDT,49999.9,0.01,61442508948900,0
BTCUSDT,50000.3,0.01,61442619714600,0
BTCUSDT,50000.6,0.01,61442726615000,0
BTCUSDT,50000.9,0.01,61442835874700,1
BTCUSDT,50000.5,0.01,61442945638800,0
BTCUSDT,50000.1,0.01,61443055415100,0
BTCUSDT,49999.7,0.01,61443164128500,1
BTCUSDT,49999.7,0.01,61443272029000,1
BTCUSDT,50000.1,0.01,61443382915600,1
BTCUSDT,50000.4,0.01,61443491007900,1
BTCUSDT,50000.2,0.01,61443600794000,0
BTCUSDT,49999.9,0.01,61443709426200,0
BTCUSDT,49999.7,0.01,61443817975500,0
BTCUSDT,50000.1,0.01,61443926675300,1
BTCUSDT,49999.6,0.01,61444027692300,0
BTCUSDT,49999.2,0.01,61444130957500,0
BTCUSDT,49999.1,0.01,61444233884200,1
BTCUSDT,49999,0.01,61444336005300,1
BTCUSDT,49999.4,0.01,61444437938600,0
BTCUSDT,49999.7,0.01,61444548464500,1
BTCUSDT,49999.7,0.01,61444651115000,0
BTCUSDT,50000,0.01,61444755547600,1
BTCUSDT,50000.3,0.01,61444860332400,1
BTCUSDT,50000.4,0.01,61444968330700,1
BTCUSDT,50000.5,0.01,61445068822200,1
BTCUSDT,50000.6,0.01,61445171546900,0
BTCUSDT,50000.8,0.01,61445280314400,1
BTCUSDT,50000.7,0.01,61445383429100,1
BTCUSDT,50000.5,0.01,61445486183300,1
BTCUSDT,50000.7,0.01,61445593409200,1
BTCUSDT,50000.7,0.01,61445696124900,1
BTCUSDT,50001,0.01,61445801487700,0
BTCUSDT,50000.5,0.01,61445908798000,1
BTCUSDT,50000.4,0.01,61446022845800,0
BTCUSDT,50000.4,0.01,61446131580600,0
BTCUSDT,50000.5,0.01,61446241674000,0
BTCUSDT,50000.6,0.01,61446350492800,0
BTCUSDT,50000.8,0.01,61446459553900,0
BTCUSDT,50001,0.01,61446569636500,0
BTCUSDT,50001.3,0.01,61446678777100,1
BTCUSDT,50001.8,0.01,61446787866200,1
BTCUSDT,50001.5,0.01,61446897073000,1
BTCUSDT,50001.4,0.01,61447006074900,0
BTCUSDT,50000.9,0.01,61447115239300,1
BTCUSDT,50000.9,0.01,61447225974100,0
BTCUSDT,50001.3,0.01,61447333935100,0
BTCUSDT,50001.2,0.01,61447444622900,0
BTCUSDT,50000.8,0.01,61447553478400,0
BTCUSDT,50000.9,0.01,61447662477700,1
BTCUSDT,50000.6,0.01,61447770861400,0
BTCUSDT,50000.1,0.01,61447879790300,1
BTCUSDT,49999.7,0.01,61447987948900,1
BTCUSDT,50000.2,0.01,61448095551200,1
BTCUSDT,50000.6,0.01,61448203791300,0
BTCUSDT,50000.9,0.01,61448312672700,1
BTCUSDT,50001.1,0.01,61448420114600,0
BTCUSDT,50000.7,0.01,61448529737800,0
BTCUSDT,50000.9,0.01,61448638810200,1
BTCUSDT,50001.2,0.01,61448747648700,0
BTCUSDT,50001.5,0.01,61448856689000,0
BTCUSDT,50001.4,0.01,61448964241900,0
BTCUSDT,50001.7,0.01,61449072643100,0
BTCUSDT,50001.7,0.01,61449181185600,1
BTCUSDT,50001.3,0.01,61449289663200,1
BTCUSDT,50001,0.01,61449398806800,0
BTCUSDT,50001,0.01,61449507582500,0
BTCUSDT,50001.2,0.01,61449616979200,0
BTCUSDT,50001.3,0.01,61449725092300,1
BTCUSDT,50001.3,0.01,61449834020300,1
BTCUSDT,50001.4,0.01,61449942663000,0
BTCUSDT,50001.2,0.01,61450043556700,1
BTCUSDT,50001.3,0.01,61450146804900,0
BTCUSDT,50001.3,0.01,61450248420000,0
BTCUSDT,50001.8,0.01,61450351426600,0
BTCUSDT,50001.5,0.01,61450453657700,0
BTCUSDT,50001.5,0.01,61450556168100,1
BTCUSDT,50001.1,0.01,61450658789000,1
BTCUSDT,50000.6,0.01,61450763833500,1
BTCUSDT,50000.2,0.01,61450866016400,0
BTCUSDT,50000.4,0.01,61450968795100,1
BTCUSDT,50000.8,0.01,61451079179600,1
BTCUSDT,50001.2,0.01,61451182890700,0
BTCUSDT,50001.6,0.01,61451291014000,0
BTCUSDT,50001.9,0.01,61451394531100,1
BTCUSDT,50002.1,0.01,61451498619500,1
BTCUSDT,50002.1,0.01,61451601708500,1
BTCUSDT,50001.8,0.01,61451703974700,1
BTCUSDT,50002,0.01,61451806145700,0
BTCUSDT,50002.2,0.01,61451908796900,1
BTCUSDT,50002.4,0.01,61452010700200,1
BTCUSDT,50002,0.01,61452119922000,1
BTCUSDT,50002.4,0.01,61452230060800,0
BTCUSDT,50002.5,0.01,61452338013100,0
BTCUSDT,50002.5,0.01,61452445777900,1
BTCUSDT,50002.5,0.01,61452555095200,0
BTCUSDT,50002.7,0.01,61452664071400,0
BTCUSDT,50002.4,0.01,61452772686900,0
BTCUSDT,50002,0.01,61452881992500,0
BTCUSDT,50002.1,0.01,61452992160500,1
BTCUSDT,50001.7,0.01,61453099986900,1
BTCUSDT,50001.9,0.01,61453208294900,0
BTCUSDT,50002.4,0.01,61453317559800,1
BTCUSDT,50002.1,0.01,61453426247200,0
BTCUSDT,50002.5,0.01,61453534437900,1
BTCUSDT,50002.1,0.01,61453642353000,1
BTCUSDT,50002.4,0.01,61453752550200,1
BTCUSDT,50002.7,0.01,61453860472300,1
BTCUSDT,50002.4,0.01,61453969761400,0
BTCUSDT,50002.5,0.01,61454075722700,1
BTCUSDT,50002.3,0.01,61454186561200,1
BTCUSDT,50002.5,0.01,61454292854400,0
BTCUSDT,50002.7,0.01,61454395841300,1
BTCUSDT,50002.8,0.01,61454505585300,1
BTCUSDT,50002.8,0.01,61454614255600,1
BTCUSDT,50002.6,0.01,61454716540800,0
BTCUSDT,50002.7,0.01,61454823304900,0
BTCUSDT,50002.4,0.01,61454925561000,1
BTCUSDT,50002.3,0.01,61455030316100,0
BTCUSDT,50002.6,0.01,61455133190300,1
BTCUSDT,50002.2,0.01,61455237374900,1
BTCUSDT,50002.2,0.01,61455347379600,1
BTCUSDT,50002.3,0.01,61455451103800,1
BTCUSDT,50002.5,0.01,61455555849900,1
BTCUSDT,50002.8,0.01,61455659188600,0
BTCUSDT,50002.5,0.01,61455760373700,1
BTCUSDT,50002.5,0.01,61455868831300,1
BTCUSDT,50002.1,0.01,61455973106600,1
BTCUSDT,50002,0.01,61456081038100,0
BTCUSDT,50002.1,0.01,61456189711000,1
BTCUSDT,50002.1,0.01,61456298545300,0
BTCUSDT,50002.1,0.01,61456407080300,1
BTCUSDT,50001.6,0.01,61456516151200,1
BTCUSDT,50001.6,0.01,61456624162100,1
BTCUSDT,50001.7,0.01,61456733202100,1
BTCUSDT,50002.2,0.01,61456841394000,0
BTCUSDT,50001.9,0.01,61456951555800,0
BTCUSDT,50001.7,0.01,61457058540500,1
BTCUSDT,50002.1,0.01,61457166757300,0
BTCUSDT,50001.7,0.01,61457274911000,0
BTCUSDT,50001.9,0.01,61457384507700,1
BTCUSDT,50001.5,0.01,61457493822300,1
BTCUSDT,50001.8,0.01,61457601659000,0
BTCUSDT,50002,0.01,61457710675600,1
BTCUSDT,50001.9,0.01,61457819017300,0
BTCUSDT,50001.4,0.01,61457927956500,0
BTCUSDT,50001.8,0.01,61458037890900,1
BTCUSDT,50001.4,0.01,61458145934700,0
BTCUSDT,50001.1,0.01,61458253715100,0
BTCUSDT,50001.4,0.01,61458362453300,0
BTCUSDT,50001.2,0.01,61458471209800,0
BTCUSDT,50001.3,0.01,61458580317100,0
BTCUSDT,50001.6,0.01,61458687910000,0
BTCUSDT,50001.9,0.01,61458799335800,1
BTCUSDT,50001.5,0.01,61458908113900,0
BTCUSDT,50001.8,0.01,61459018776200,1
BTCUSDT,50001.8,0.01,61459128018200,0
BTCUSDT,50002.2,0.01,61459236854700,1
BTCUSDT,50001.8,0.01,61459344653300,1
BTCUSDT,50001.5,0.01,61459455924000,1
BTCUSDT,50001.2,0.01,61459564388700,0
BTCUSDT,50001,0.01,61459675061200,1
BTCUSDT,50000.8,0.01,61459784960400,0
BTCUSDT,50000.5,0.01,61459893507700,1
BTCUSDT,50000.9,0.01,61459994789700,0
BTCUSDT,50001,0.01,61460098550600,1
BTCUSDT,50001,0.01,61460214188200,0
BTCUSDT,50000.8,0.01,61460315389100,0
BTCUSDT,50000.7,0.01,61460422177600,0
BTCUSDT,50001,0.01,61460529057600,0
BTCUSDT,50001,0.01,61460631001300,1
BTCUSDT,50000.9,0.01,61460747722600,1
BTCUSDT,50001,0.01,61460864179800,0
BTCUSDT,50001.2,0.01,61460981386900,1
BTCUSDT,50001.2,0.01,61461087540300,0
BTCUSDT,50001.2,0.01,61461196782000,1
BTCUSDT,50000.8,0.01,61461297436800,0
BTCUSDT,50000.4,0.01,61461398287200,1
BTCUSDT,50000.2,0.01,61461511323500,1
BTCUSDT,50000.2,0.01,61461628032200,1
BTCUSDT,50000.7,0.01,61461729690500,1
BTCUSDT,50001,0.01,61461830659600,0
BTCUSDT,50001.1,0.01,61461936867100,0
BTCUSDT,50000.8,0.01,61462041652700,1
BTCUSDT,50000.9,0.01,61462149170900,0
BTCUSDT,50000.9,0.01,61462256976300,1
BTCUSDT,50001,0.01,61462365784200,1
BTCUSDT,50001.3,0.01,61462476391300,1
BTCUSDT,50001.4,0.01,61462584604600,1
BTCUSDT,50001.9,0.01,61462693229600,1
BTCUSDT,50001.5,0.01,61462804391700,0
BTCUSDT,50001.3,0.01,61462913327500,0
BTCUSDT,50001.5,0.01,61463020891100,1
BTCUSDT,50001.8,0.01,61463130027900,0
BTCUSDT,50002.2,0.01,61463237436200,1
BTCUSDT,50002.4,0.01,61463345688500,1
BTCUSDT,50002.5,0.01,61463456349800,0
BTCUSDT,50002.8,0.01,61463564981000,0
BTCUSDT,50002.4,0.01,61463672848300,1
BTCUSDT,50002.2,0.01,61463781947700,1
BTCUSDT,50002.1,0.01,61463891614500,1
BTCUSDT,50001.8,0.01,61464001700000,1
BTCUSDT,50002.1,0.01,61464112920500,0
BTCUSDT,50002.2,0.01,61464219176100,1
BTCUSDT,50002.1,0.01,61464328686700,0
BTCUSDT,50002.1,0.01,61464443846700,1
BTCUSDT,50002.4,0.01,61464557178600,1
BTCUSDT,50002.3,0.01,61464659685900,0
BTCUSDT,50002.4,0.01,61464760429000,0
BTCUSDT,50002,0.01,61464868874400,1
BTCUSDT,50002.2,0.01,61464977829200,1
BTCUSDT,50002.5,0.01,61465080373600,1
BTCUSDT,50002.9,0.01,61465193740100,0
BTCUSDT,50002.4,0.01,61465310335300,0
BTCUSDT,50002.4,0.01,61465417788400,1
BTCUSDT,50002,0.01,61465527916500,0
BTCUSDT,50001.8,0.01,61465628520800,0
BTCUSDT,50002,0.01,61465743609500,0
BTCUSDT,50002.2,0.01,61465860221300,0
BTCUSDT,50002.2,0.01,61465968213000,1
BTCUSDT,50002.1,0.01,61466077315000,1
BTCUSDT,50002.1,0.01,61466193421500,0
BTCUSDT,50002.5,0.01,61466293836200,0
BTCUSDT,50002.1,0.01,61466410562800,1
BTCUSDT,50001.7,0.01,61466527358400,1
BTCUSDT,50001.6,0.01,61466643529700,1
BTCUSDT,50001.8,0.01,61466759890200,1
BTCUSDT,50002.3,0.01,61466860534000,0
BTCUSDT,50002.7,0.01,61466966326500,0
BTCUSDT,50002.7,0.01,61467066579000,0
BTCUSDT,50002.8,0.01,61467176315200,0
BTCUSDT,50003.1,0.01,61467277137200,1
BTCUSDT,50003.6,0.01,61467394190600,0
BTCUSDT,50003.7,0.01,61467495075700,0
BTCUSDT,50003.5,0.01,61467609238500,0
BTCUSDT,50003.4,0.01,61467716267000,1
BTCUSDT,50003.5,0.01,61467825991400,0
BTCUSDT,50003.1,0.01,61467942139800,0
BTCUSDT,50002.6,0.01,61468052466200,1
BTCUSDT,50002.1,0.01,61468161807800,0
BTCUSDT,50001.9,0.01,61468269900300,1
BTCUSDT,50002.4,0.01,61468379856600,1
BTCUSDT,50002.6,0.01,61468488492300,1
BTCUSDT,50002.2,0.01,61468597163100,1
BTCUSDT,50002.4,0.01,61468706668300,1
BTCUSDT,50002.7,0.01,61468815838100,1
BTCUSDT,50002.8,0.01,61468923851300,1
BTCUSDT,50003.2,0.01,61469032241200,1
BTCUSDT,50003.4,0.01,61469140422900,0
BTCUSDT,50003.6,0.01,61469249593200,0
BTCUSDT,50003.7,0.01,61469358335700,1
BTCUSDT,50003.7,0.01,61469467288800,0
BTCUSDT,50003.6,0.01,61469575569700,0
BTCUSDT,50003.8,0.01,61469682616100,0
BTCUSDT,50003.4,0.01,61469792487600,0
BTCUSDT,50003.7,0.01,61469901549100,1
BTCUSDT,50003.3,0.01,61470006433800,0
BTCUSDT,50003.3,0.01,61470107049700,1
BTCUSDT,50003.4,0.01,61470223814300,0
BTCUSDT,50003.5,0.01,61470340033000,0
BTCUSDT,50003.9,0.01,61470446872000,1
BTCUSDT,50003.8,0.01,61470556793800,0
BTCUSDT,50003.9,0.01,61470657237200,1
BTCUSDT,50003.9,0.01,61470767017500,1
BTCUSDT,50004.2,0.01,61470873353600,1
BTCUSDT,50004.1,0.01,61470988595500,1
BTCUSDT,50004,0.01,61471090856200,0
BTCUSDT,50004.5,0.01,61471198791500,0
BTCUSDT,50004.2,0.01,61471306191300,0
BTCUSDT,50004.6,0.01,61471413048500,0
BTCUSDT,50004.1,0.01,61471523020400,0
BTCUSDT,50003.7,0.01,61471637925400,0
BTCUSDT,50003.7,0.01,61471738636500,1
BTCUSDT,50003.5,0.01,61471854294700,0
BTCUSDT,50003.1,0.01,61471955205300,0
BTCUSDT,50003.1,0.01,61472065052400,1
BTCUSDT,50002.6,0.01,61472174565800,0
BTCUSDT,50002.4,0.01,61472283494600,1
BTCUSDT,50002.6,0.01,61472391282900,1
BTCUSDT,50002.4,0.01,61472501726600,1
BTCUSDT,50001.9,0.01,61472610710800,0
BTCUSDT,50001.8,0.01,61472718468700,0
BTCUSDT,50002.3,0.01,61472825768400,1
BTCUSDT,50002,0.01,61472935712600,1
BTCUSDT,50002.5,0.01,61473045683100,1
BTCUSDT,50002.6,0.01,61473153852300,1
BTCUSDT,50003.1,0.01,61473262782200,1
BTCUSDT,50002.7,0.01,61473371774500,0
BTCUSDT,50003,0.01,61473480453100,0
BTCUSDT,50003.3,0.01,61473590298900,0
BTCUSDT,50002.9,0.01,61473699132500,0
BTCUSDT,50002.4,0.01,61473807052300,1
BTCUSDT,50002.7,0.01,61473917162900,1
BTCUSDT,50002.9,0.01,61474020655500,0
BTCUSDT,50002.9,0.01,61474138048900,1
BTCUSDT,50002.9,0.01,61474254579400,0
BTCUSDT,50002.9,0.01,61474369867900,0
BTCUSDT,50003.4,0.01,61474477854800,1
BTCUSDT,50003.4,0.01,61474586129000,1
BTCUSDT,50003.6,0.01,61474686722200,0
BTCUSDT,50004,0.01,61474791047600,1
BTCUSDT,50004,0.01,61474894628200,0
BTCUSDT,50003.8,0.01,61475000010200,0
BTCUSDT,50003.3,0.01,61475108386800,1
BTCUSDT,50002.8,0.01,61475210247900,0
BTCUSDT,50003.3,0.01,61475319554100,1
